Games,Win Rate,KDA,Avg Kills,Avg Deaths,Avg Assists,CSM,GPM,KP%,DMG%,DPM,Avg WPM,Avg WCPM,Avg VWPM,GD@15,CSD@15,XPD@15,FB%,FB Victim,Solo Kills
53.0,0.434,2.7,2.0,2.7,5.3,8.3,378,0.614,0.237,425,0.65,0.14,0.17,141,3,55,0.075,0.075,14
39.0,0.179,1.3,2.3,4.3,3.5,8.3,379,0.565,0.23800000000000002,451,0.58,0.17,0.17,-200,-3,-103,0.179,0.154,18
65.0,0.5379999999999999,3.1,1.8,2.1,4.6,8.6,393,0.601,0.21899999999999997,421,0.5,0.13,0.1,107,-1,5,0.231,0.16899999999999998,8
12.0,0.667,5.8,1.9,1.3,5.8,8.1,381,0.457,0.177,390,0.46,0.11,0.15,247,2,409,0.25,0.0,4
13.0,0.5379999999999999,2.9,2.8,2.2,3.5,8.7,392,0.46799999999999997,0.21,434,0.5,0.17,0.23,-47,2,-94,0.077,0.077,3
12.0,0.25,1.6,1.3,2.8,3.2,7.7,340,0.54,0.239,376,0.56,0.13,0.13,-889,-22,-459,0.33299999999999996,0.16699999999999998,1
100.0,0.57,2.7,2.1,2.6,5.1,8.1,367,0.619,0.226,398,0.51,0.17,0.14,-23,1,125,0.24,0.16,15
17.0,0.294,3.2,1.5,1.6,3.8,8.1,356,0.49,0.20600000000000002,327,0.44,0.14,0.13,-191,-10,-314,0.11800000000000001,0.0,1
29.0,0.24100000000000002,2,2.1,2.8,3.4,9.0,386,0.599,0.23,373,0.55,0.15,0.14,-174,7,258,0.31,0.10300000000000001,8
26.0,0.34600000000000003,2.2,2.5,3.1,4.5,7.9,363,0.597,0.228,374,0.42,0.13,0.08,-82,-4,8,0.154,0.154,5
39.0,0.385,3.1,1.7,2.0,4.3,8.8,374,0.588,0.218,379,0.52,0.13,0.1,-127,-0,-76,0.256,0.179,2
70.0,0.6859999999999999,3.9,2.6,2.4,6.6,7.7,382,0.62,0.22,488,0.46,0.14,0.1,157,-2,-126,0.257,0.1,18
31.0,0.387,1.8,1.7,2.9,3.5,8.0,355,0.486,0.214,339,0.5,0.17,0.21,-650,-13,-624,0.161,0.19399999999999998,9
27.0,0.111,1.4,1.6,3.0,2.7,7.5,341,0.595,0.263,420,0.52,0.1,0.07,-513,-5,-306,0.037000000000000005,0.222,3
11.0,0.636,5.7,2.6,1.2,4.1,9.0,419,0.6,0.209,391,0.65,0.16,0.22,455,-1,242,0.273,0.0,3
27.0,0.40700000000000003,1.8,2.1,3.4,4.1,7.7,360,0.535,0.225,434,0.49,0.14,0.18,-364,-10,-292,0.07400000000000001,0.185,8
60.0,0.6,3.4,1.8,2.1,5.1,8.0,366,0.53,0.168,339,0.58,0.15,0.22,-59,-4,-40,0.183,0.033,12
19.0,0.526,2.6,1.9,2.9,5.7,7.8,374,0.555,0.21,466,0.52,0.11,0.14,-110,-8,-322,0.21100000000000002,0.053,0
85.0,0.435,3.6,2.1,1.9,4.8,8.4,382,0.625,0.244,443,0.56,0.12,0.16,158,1,78,0.212,0.106,30
135.0,0.6,4.4,2.2,1.7,5.3,8.2,381,0.5720000000000001,0.214,388,0.54,0.18,0.18,280,1,283,0.006999999999999999,0.0,8
24.0,0.625,4.5,2.0,1.5,4.7,8.9,396,0.525,0.212,427,0.51,0.1,0.19,-283,-1,-141,0.125,0.16699999999999998,1
35.0,0.314,2.1,1.9,2.5,3.4,8.9,389,0.604,0.251,484,0.61,0.18,0.12,29,1,72,0.314,0.14300000000000002,5
54.0,0.259,1.9,1.3,2.2,2.9,9.0,372,0.507,0.22399999999999998,363,0.64,0.18,0.17,-260,-3,-134,0.09300000000000001,0.09300000000000001,10
41.0,0.46299999999999997,2.4,3.5,3.8,5.5,8.1,395,0.6970000000000001,0.243,453,0.51,0.21,0.12,57,-6,-449,0.244,0.244,12
28.0,0.536,3.2,3.3,2.6,4.9,9.2,414,0.495,0.225,465,0.49,0.12,0.14,314,14,288,0.14300000000000002,0.14300000000000002,19
36.0,0.33299999999999996,1.9,2.0,3.1,3.9,8.6,381,0.588,0.233,411,0.55,0.17,0.15,-152,-4,7,0.19399999999999998,0.25,7
37.0,0.243,2.3,2.0,2.5,3.8,8.8,382,0.537,0.27699999999999997,495,0.53,0.15,0.16,155,9,85,0.10800000000000001,0.162,9
28.0,0.321,2.7,2.9,2.8,4.7,8.5,401,0.68,0.257,485,0.54,0.13,0.12,-6,-2,-87,0.107,0.036000000000000004,4
13.0,0.846,10.4,2.7,1.2,9.3,7.2,397,0.644,0.168,382,0.49,0.09,0.11,248,0,181,0.231,0.077,4
16.0,0.375,2,1.4,3.0,4.7,7.6,352,0.428,0.19899999999999998,398,0.5,0.13,0.18,-300,-10,-57,0.125,0.188,1
41.0,0.439,3.5,2.2,2.3,6.0,8.5,391,0.624,0.21600000000000003,427,0.56,0.19,0.18,119,-1,220,0.341,0.049,7
62.0,0.32299999999999995,2.2,2.2,2.8,3.8,8.4,377,0.5760000000000001,0.24100000000000002,413,0.55,0.15,0.18,-140,0,-171,0.19399999999999998,0.19399999999999998,19
123.0,0.667,4,2.3,1.7,4.7,9.2,408,0.647,0.24600000000000002,457,0.59,0.21,0.14,233,5,166,0.252,0.106,25
37.0,0.568,3.7,2.2,1.9,4.9,8.2,371,0.564,0.187,348,0.37,0.16,0.09,-4,1,66,0.21600000000000003,0.027000000000000003,9
97.0,0.392,3,1.4,1.7,3.7,9.0,379,0.561,0.217,366,0.6,0.17,0.14,14,1,-6,0.18600000000000003,0.113,14
91.0,0.615,3.1,2.8,2.6,5.4,8.9,411,0.593,0.24,481,0.47,0.13,0.12,227,8,362,0.17600000000000002,0.165,35
14.0,0.35700000000000004,2.9,2.1,2.1,3.9,8.7,383,0.55,0.23399999999999999,365,0.4,0.13,0.1,-149,-6,-112,0.28600000000000003,0.214,3
10.0,0.4,3,1.6,2.4,5.5,8.6,376,0.484,0.222,416,0.54,0.14,0.1,-123,-1,-76,0.1,0.2,2
41.0,0.22,1.9,1.7,3.0,3.9,8.1,356,0.5920000000000001,0.243,395,0.43,0.12,0.14,-238,-5,-276,0.146,0.098,8
67.0,0.716,4.1,2.4,2.3,6.7,7.9,380,0.564,0.21,413,0.54,0.17,0.18,-57,-1,79,0.134,0.16399999999999998,21
69.0,0.652,3.8,2.5,1.8,4.5,9.0,399,0.601,0.223,403,0.61,0.23,0.16,-98,-3,43,0.11599999999999999,0.174,12
57.0,0.596,4,2.6,2.1,5.8,8.8,409,0.61,0.21600000000000003,457,0.52,0.15,0.12,49,1,-154,0.14,0.12300000000000001,13
57.0,0.386,2.3,2.3,3.2,5.1,8.0,378,0.51,0.228,473,0.64,0.14,0.12,-318,-10,-470,0.193,0.12300000000000001,17
19.0,0.42100000000000004,2.8,2.8,2.2,3.5,8.0,369,0.5720000000000001,0.221,378,0.41,0.14,0.1,-439,-15,-377,0.21100000000000002,0.105,3
80.0,0.5,2.7,1.9,2.1,3.8,9.2,402,0.584,0.24,447,0.54,0.16,0.16,-56,-3,7,0.188,0.125,10
67.0,0.522,3.7,2.5,2.2,5.8,8.3,386,0.627,0.217,416,0.49,0.16,0.12,308,6,119,0.149,0.134,7
73.0,0.8490000000000001,3.5,3.2,2.5,5.5,9.0,436,0.5379999999999999,0.252,586,0.52,0.13,0.09,221,6,308,0.027000000000000003,0.0,5
12.0,0.917,11.9,2.8,0.7,5.1,8.8,417,0.485,0.185,357,0.39,0.09,0.08,715,10,532,0.083,0.0,3
31.0,0.387,2.2,1.5,2.1,3.1,8.8,372,0.49,0.18,290,0.65,0.24,0.17,-403,-7,-176,0.09699999999999999,0.161,0
45.0,0.622,3.5,3.0,2.2,4.7,9.3,420,0.556,0.223,423,0.51,0.14,0.12,323,9,-5,0.222,0.0,16
12.0,0.25,1.3,1.5,3.4,2.8,8.5,366,0.502,0.23199999999999998,447,0.55,0.13,0.07,-283,1,-249,0.083,0.41700000000000004,1
55.0,0.509,2.3,1.7,2.7,4.4,8.3,366,0.547,0.22399999999999998,386,0.53,0.17,0.18,67,6,28,0.255,0.2,7
14.0,0.5710000000000001,2.5,2.1,2.9,5.1,8.3,381,0.466,0.19399999999999998,340,0.43,0.14,0.11,150,7,295,0.0,0.14300000000000002,5
12.0,0.33299999999999996,2,1.3,1.9,2.7,8.4,349,0.542,0.16399999999999998,283,0.42,0.1,0.1,25,2,33,0.083,0.083,2
92.0,0.7070000000000001,3.8,2.6,2.0,4.9,8.5,393,0.607,0.22899999999999998,441,0.57,0.13,0.15,267,3,78,0.217,0.152,26
36.0,0.361,2.2,1.5,2.3,3.7,8.2,361,0.522,0.21100000000000002,367,0.52,0.15,0.14,-304,-7,-105,0.19399999999999998,0.111,3
21.0,0.33299999999999996,2.6,3.6,3.0,4.1,8.8,402,0.564,0.245,456,0.43,0.11,0.06,-162,3,-212,0.095,0.28600000000000003,19
86.0,0.581,4,2.5,1.8,5.0,9.2,408,0.591,0.239,462,0.53,0.16,0.14,346,10,89,0.209,0.105,12
47.0,0.7020000000000001,4.8,2.4,1.6,5.1,8.5,397,0.563,0.225,418,0.44,0.13,0.11,132,-1,76,0.191,0.021,8
74.0,0.608,3.6,3.1,2.5,5.8,8.1,399,0.628,0.242,480,0.48,0.13,0.16,238,0,168,0.23,0.081,28
58.0,0.655,2.9,2.4,2.4,4.5,8.9,405,0.54,0.213,423,0.48,0.17,0.16,104,4,76,0.19,0.10300000000000001,12
78.0,0.654,3.5,3.7,2.8,6.1,9.5,434,0.594,0.255,558,0.55,0.17,0.13,553,13,467,0.295,0.10300000000000001,40
11.0,0.636,3.1,2.5,2.5,5.1,8.1,393,0.486,0.21100000000000002,466,0.68,0.18,0.13,155,2,49,0.091,0.091,4
65.0,0.369,2.3,1.8,2.3,3.6,8.8,382,0.594,0.259,446,0.59,0.21,0.14,-98,-3,-117,0.12300000000000001,0.154,6
42.0,0.429,2.7,1.7,2.2,4.3,8.5,371,0.541,0.2,374,0.46,0.12,0.12,-167,1,52,0.024,0.11900000000000001,13
64.0,0.5,3.3,2.2,2.2,5.1,8.5,387,0.6809999999999999,0.239,431,0.52,0.13,0.15,-107,-4,-312,0.172,0.21899999999999997,9
17.0,0.353,3,2.0,2.4,5.2,8.5,376,0.6579999999999999,0.256,504,0.68,0.2,0.2,-144,3,25,0.235,0.11800000000000001,4
49.0,0.36700000000000005,2.4,2.1,2.6,4.1,8.3,374,0.578,0.245,457,0.49,0.12,0.14,-24,5,66,0.204,0.163,10
10.0,0.6,3.2,2.4,2.3,5.0,7.9,382,0.47100000000000003,0.20199999999999999,390,0.41,0.22,0.1,12,3,170,0.3,0.0,6
42.0,0.5,2.3,2.4,2.9,4.3,8.7,388,0.654,0.23600000000000002,403,0.49,0.17,0.2,162,9,108,0.35700000000000004,0.095,10
94.0,0.723,3.7,2.7,2.4,6.4,7.7,385,0.5710000000000001,0.21100000000000002,463,0.51,0.14,0.15,84,0,-27,0.138,0.096,25
17.0,0.47100000000000003,2.2,1.5,2.6,4.4,8.6,374,0.659,0.221,418,0.57,0.17,0.15,195,8,106,0.294,0.0,1
39.0,0.385,2.2,1.7,3.2,5.2,8.1,360,0.555,0.198,347,0.55,0.14,0.19,-107,3,-48,0.179,0.128,7
18.0,0.389,3.4,1.5,1.8,4.7,7.7,341,0.563,0.185,289,0.52,0.13,0.2,-422,-8,-178,0.278,0.16699999999999998,4
10.0,0.4,2.8,4.3,3.3,5.1,7.5,385,0.555,0.27,566,0.42,0.11,0.11,500,9,561,0.1,0.2,11
14.0,0.28600000000000003,1.7,1.0,3.1,4.2,7.9,349,0.579,0.226,363,0.47,0.18,0.07,-308,-7,-165,0.429,0.071,1
25.0,0.72,3.8,2.7,2.3,6.0,7.1,367,0.526,0.195,399,0.49,0.15,0.15,11,-4,-56,0.2,0.12,5
45.0,0.7559999999999999,3.4,1.8,2.2,5.8,7.8,370,0.564,0.204,383,0.49,0.14,0.14,-39,-2,-151,0.222,0.022000000000000002,9
55.0,0.436,2.2,1.7,2.5,3.9,8.8,383,0.5760000000000001,0.251,440,0.55,0.16,0.13,-103,-1,-79,0.127,0.182,7
65.0,0.5539999999999999,4.2,2.6,1.7,4.6,8.9,398,0.594,0.243,421,0.53,0.22,0.15,75,2,148,0.354,0.12300000000000001,16
19.0,0.368,3,1.3,2.0,4.6,8.2,373,0.629,0.237,429,0.51,0.13,0.06,-122,-4,8,0.158,0.105,0
51.0,0.588,2.7,3.1,3.2,5.7,8.3,402,0.578,0.221,453,0.62,0.16,0.23,43,-1,-59,0.294,0.17600000000000002,33
58.0,0.569,5.6,2.8,1.4,5.3,8.6,404,0.557,0.22399999999999998,426,0.51,0.19,0.15,189,3,189,0.19,0.034,12
30.0,0.233,1.9,1.8,2.9,3.8,7.9,357,0.534,0.235,407,0.58,0.18,0.18,-80,2,93,0.233,0.233,4
40.0,0.75,5.9,3.5,1.7,6.4,8.7,405,0.634,0.24600000000000002,531,0.5,0.23,0.23,220,9,310,0.1,0.075,18
36.0,0.41700000000000004,2.5,2.3,2.6,4.1,9.1,384,0.654,0.278,505,0.45,0.22,0.18,-211,-3,-184,0.278,0.139,7
13.0,0.385,3.9,2.5,1.9,4.9,8.9,384,0.753,0.25,455,0.63,0.18,0.2,-422,-4,-130,0.154,0.0,2
12.0,0.25,2.5,2.3,2.6,4.3,9.4,423,0.659,0.23,453,0.49,0.24,0.17,465,10,935,0.0,0.0,0
27.0,0.519,3.3,2.5,2.0,4.2,8.6,382,0.58,0.258,423,0.58,0.24,0.29,107,-0,32,0.259,0.037000000000000005,12
21.0,0.381,3.5,2.8,1.9,3.7,9.3,390,0.547,0.233,382,0.5,0.13,0.2,127,22,519,0.14300000000000002,0.048,3
59.0,0.441,3.6,2.3,1.7,3.9,9.2,388,0.627,0.24600000000000002,459,0.6,0.29,0.25,-83,-2,75,0.16899999999999998,0.102,12
16.0,0.375,4.1,2.9,2.3,6.3,8.2,379,0.621,0.249,497,0.51,0.18,0.21,-35,-3,380,0.063,0.0,7
69.0,0.565,3.1,4.2,2.9,4.7,9.6,434,0.608,0.29100000000000004,592,0.42,0.17,0.09,177,7,85,0.24600000000000002,0.145,31
12.0,0.5,5.6,3.3,1.5,5.0,9.2,409,0.61,0.271,502,0.64,0.26,0.24,466,5,365,0.16699999999999998,0.0,4
31.0,0.32299999999999995,2.9,2.9,2.1,3.3,9.8,404,0.654,0.285,544,0.43,0.16,0.1,5,7,59,0.129,0.032,19
122.0,0.6559999999999999,5.2,3.1,1.5,4.9,9.4,411,0.669,0.242,457,0.63,0.19,0.18,82,3,88,0.205,0.049,34
24.0,0.25,2.4,2.5,2.5,3.6,9.5,391,0.621,0.26,432,0.49,0.2,0.16,-353,-6,-242,0.20800000000000002,0.083,2
36.0,0.33299999999999996,2.3,2.5,2.8,3.9,9.5,392,0.619,0.297,523,0.42,0.18,0.14,-105,4,-17,0.083,0.111,3
64.0,0.563,6,3.6,1.4,4.5,9.6,414,0.721,0.271,520,0.41,0.16,0.16,183,5,246,0.297,0.063,15
39.0,0.385,3.6,2.5,2.0,4.6,9.4,397,0.7170000000000001,0.264,464,0.55,0.2,0.26,67,3,90,0.436,0.026000000000000002,3
71.0,0.563,3.4,3.7,2.7,5.6,9.5,425,0.6759999999999999,0.292,566,0.53,0.17,0.17,191,3,80,0.282,0.127,19
12.0,0.667,7.3,3.6,1.6,8.0,8.4,400,0.71,0.268,535,0.58,0.21,0.24,-115,-4,-111,0.25,0.083,7
19.0,0.368,2.6,2.1,2.3,3.9,9.1,388,0.61,0.248,449,0.45,0.29,0.22,-350,-5,-369,0.0,0.0,2
23.0,0.261,2.8,2.4,2.1,3.7,9.6,390,0.594,0.24600000000000002,488,0.64,0.35,0.23,-243,-5,-284,0.13,0.217,0
68.0,0.529,4,2.9,2.0,5.1,9.1,394,0.684,0.247,447,0.53,0.25,0.16,142,5,161,0.235,0.059000000000000004,17
86.0,0.698,3.7,4.3,2.5,5.1,9.3,431,0.6920000000000001,0.29100000000000004,574,0.47,0.25,0.12,362,6,308,0.256,0.09300000000000001,40
42.0,0.667,6.6,3.8,1.3,4.6,10.2,439,0.653,0.27699999999999997,508,0.54,0.26,0.14,280,9,259,0.14300000000000002,0.095,9
59.0,0.7120000000000001,5,2.6,1.6,5.6,9.1,406,0.629,0.287,588,0.66,0.16,0.29,232,9,173,0.136,0.102,12
29.0,0.345,2.5,2.7,2.6,3.9,9.5,395,0.723,0.29100000000000004,575,0.53,0.35,0.23,-95,0,-123,0.379,0.069,6
46.0,0.63,8.3,3.5,1.0,4.7,10.0,420,0.6809999999999999,0.268,469,0.48,0.27,0.14,107,3,190,0.109,0.043,6
52.0,0.5,4.1,2.7,1.8,4.9,8.5,378,0.66,0.23199999999999998,412,0.43,0.16,0.16,8,-4,57,0.327,0.057999999999999996,5
75.0,0.52,3.5,4.5,2.8,5.3,9.3,420,0.7240000000000001,0.308,619,0.54,0.22,0.2,27,3,-48,0.28,0.133,39
37.0,0.37799999999999995,2.8,2.5,2.3,4.1,8.8,382,0.624,0.247,437,0.49,0.19,0.19,-294,-5,-162,0.054000000000000006,0.081,0
11.0,0.364,2.9,2.5,2.5,4.8,9.8,384,0.69,0.266,486,0.65,0.35,0.11,-274,-11,-164,0.364,0.091,0
59.0,0.593,3.8,3.5,2.5,5.8,9.0,406,0.695,0.303,621,0.49,0.2,0.2,-7,-3,172,0.203,0.22,15
73.0,0.521,2.5,1.6,2.2,4.1,9.4,384,0.6709999999999999,0.275,484,0.67,0.29,0.29,-38,2,34,0.205,0.151,9
19.0,0.42100000000000004,2.4,2.9,2.7,3.6,8.6,388,0.562,0.23800000000000002,418,0.45,0.12,0.18,-89,1,144,0.158,0.053,11
56.0,0.536,4,3.3,1.8,4.0,10.2,428,0.6659999999999999,0.248,476,0.52,0.17,0.23,293,11,102,0.321,0.125,16
12.0,0.583,3,2.7,2.3,4.3,9.4,408,0.67,0.231,384,0.73,0.28,0.26,83,0,18,0.25,0.083,0
12.0,0.5,3.1,3.1,2.7,5.1,8.8,394,0.665,0.285,532,0.41,0.14,0.09,-65,13,356,0.0,0.083,6
18.0,0.444,2.9,4.9,2.9,3.6,8.7,414,0.5489999999999999,0.239,462,0.53,0.19,0.23,76,4,59,0.16699999999999998,0.16699999999999998,20
28.0,0.214,2.1,2.2,2.7,3.6,9.2,376,0.7,0.265,494,0.42,0.16,0.16,-155,-1,-155,0.071,0.14300000000000002,5
25.0,0.36,2.4,3.0,2.6,3.4,9.2,394,0.7070000000000001,0.28600000000000003,532,0.38,0.26,0.18,-170,-5,-202,0.24,0.0,7
54.0,0.259,2.8,2.4,2.0,3.3,9.3,379,0.716,0.272,453,0.58,0.24,0.2,-121,-2,-33,0.13,0.13,3
18.0,0.556,4.3,3.4,1.9,4.7,9.7,421,0.693,0.29100000000000004,574,0.7,0.22,0.16,272,4,282,0.222,0.0,5
46.0,0.609,3.9,3.2,2.1,5.2,8.1,376,0.6659999999999999,0.245,488,0.37,0.15,0.09,-184,-7,-122,0.196,0.065,17
54.0,0.667,7.7,3.9,1.2,5.0,9.7,425,0.664,0.267,509,0.61,0.26,0.22,288,7,242,0.13,0.037000000000000005,15
17.0,0.235,2.3,2.5,3.5,5.5,8.3,360,0.618,0.22899999999999998,444,0.44,0.13,0.18,-266,-1,-19,0.059000000000000004,0.11800000000000001,3
33.0,0.39399999999999996,4.2,3.7,2.0,4.9,8.6,387,0.747,0.27699999999999997,506,0.52,0.17,0.21,-61,-2,-39,0.212,0.091,10
21.0,0.524,2.8,3.7,2.8,4.3,8.3,400,0.715,0.29,566,0.44,0.15,0.16,94,-6,66,0.23800000000000002,0.19,10
35.0,0.371,2.2,3.3,3.1,3.6,9.1,398,0.631,0.301,547,0.49,0.17,0.15,-31,0,-68,0.22899999999999998,0.086,6
90.0,0.456,3.5,2.8,2.1,4.5,10.0,413,0.731,0.275,500,0.59,0.32,0.14,37,7,162,0.2,0.1,17
24.0,0.292,4.3,3.3,2.0,5.5,9.6,403,0.713,0.307,549,0.44,0.3,0.18,-118,-4,-44,0.375,0.083,2
53.0,0.415,4.1,2.6,1.6,3.9,9.4,390,0.708,0.254,450,0.47,0.17,0.17,-102,4,15,0.113,0.113,8
29.0,0.655,3.8,3.5,2.2,4.9,9.4,416,0.637,0.278,601,0.37,0.18,0.07,322,15,313,0.276,0.10300000000000001,8
26.0,0.34600000000000003,3.6,2.9,1.9,4.1,9.6,400,0.623,0.278,475,0.47,0.21,0.2,174,6,371,0.192,0.038,5
55.0,0.545,4.1,2.2,1.6,4.4,8.5,376,0.748,0.244,426,0.51,0.21,0.21,37,1,103,0.2,0.055,6
85.0,0.435,4.4,3.2,1.7,4.4,9.2,395,0.6940000000000001,0.28,508,0.52,0.21,0.2,112,9,155,0.141,0.071,17
11.0,0.273,2.6,3.0,3.3,5.5,8.0,356,0.687,0.287,600,0.45,0.2,0.18,-543,-16,-448,0.0,0.091,5
51.0,0.431,3.4,3.4,2.4,4.7,9.6,414,0.703,0.25,458,0.38,0.2,0.13,-59,-1,-40,0.13699999999999998,0.13699999999999998,15
14.0,0.7859999999999999,10.9,4.6,1.1,7.0,9.7,436,0.8290000000000001,0.337,718,0.62,0.31,0.19,259,10,271,0.214,0.071,6
66.0,0.53,4.6,3.3,2.1,6.2,9.0,399,0.6759999999999999,0.27699999999999997,534,0.5,0.25,0.15,97,3,129,0.152,0.152,12
27.0,0.556,3.4,4.3,3.2,6.6,8.9,411,0.6920000000000001,0.29600000000000004,593,0.51,0.22,0.18,96,3,132,0.111,0.111,19
93.0,0.72,5.5,4.3,2.0,6.4,8.6,424,0.701,0.258,564,0.45,0.13,0.16,254,0,80,0.215,0.043,27
46.0,0.326,2.3,2.6,3.0,4.2,8.9,382,0.6629999999999999,0.27899999999999997,495,0.48,0.18,0.15,-252,-7,-133,0.239,0.087,13
64.0,0.5,3.8,2.3,2.0,5.4,8.6,378,0.6940000000000001,0.23399999999999999,432,0.51,0.2,0.2,-165,-6,-35,0.063,0.063,12
47.0,0.5529999999999999,4.9,3.5,2.0,6.5,7.9,384,0.708,0.257,505,0.62,0.23,0.29,-52,-11,-159,0.17,0.064,8
51.0,0.647,4.9,3.7,2.0,6.0,9.5,427,0.718,0.27899999999999997,591,0.54,0.27,0.2,292,10,245,0.275,0.11800000000000001,13
80.0,0.375,3.3,2.2,1.8,3.5,9.5,387,0.652,0.272,455,0.5,0.2,0.16,-157,2,-119,0.225,0.1,7
18.0,0.222,2.3,1.9,2.9,4.8,9.0,376,0.728,0.28600000000000003,539,0.58,0.26,0.16,-697,-15,-404,0.16699999999999998,0.16699999999999998,4
39.0,0.6409999999999999,4.8,4.9,2.3,5.9,9.3,432,0.718,0.28,548,0.4,0.22,0.21,522,3,113,0.282,0.051,23
35.0,0.4,3.8,2.9,2.1,5.1,9.4,394,0.725,0.278,530,0.56,0.23,0.22,-86,-2,-13,0.371,0.028999999999999998,6
41.0,0.7070000000000001,5,4.2,2.0,6.0,10.0,455,0.647,0.301,634,0.5,0.16,0.14,578,18,539,0.098,0.073,9
107.0,0.336,3.3,2.2,1.8,3.6,9.2,383,0.6629999999999999,0.254,461,0.64,0.3,0.23,-8,-1,-160,0.262,0.037000000000000005,7
22.0,0.5,2.5,3.4,3.4,5.2,8.2,390,0.774,0.252,446,0.5,0.17,0.2,-281,-8,-586,0.182,0.091,6
22.0,0.591,4.6,3.4,1.9,5.1,9.0,412,0.615,0.233,407,0.56,0.17,0.28,389,6,256,0.045,0.136,10
68.0,0.618,5.6,3.5,1.6,5.6,9.6,416,0.7340000000000001,0.26,522,0.36,0.22,0.16,192,8,346,0.235,0.07400000000000001,12
66.0,0.561,3.2,3.3,2.6,4.9,9.0,404,0.706,0.28800000000000003,541,0.5,0.21,0.17,88,3,94,0.19699999999999998,0.152,30
76.0,0.605,4.7,3.1,1.9,5.8,9.2,408,0.654,0.243,488,0.41,0.14,0.13,-3,1,88,0.171,0.079,11
50.0,0.52,3.4,3.7,2.5,4.7,9.3,409,0.708,0.281,541,0.4,0.16,0.13,-136,-6,-126,0.18,0.1,6
70.0,0.6859999999999999,3.8,3.5,2.6,6.4,8.9,409,0.6759999999999999,0.272,601,0.56,0.31,0.27,152,4,125,0.2,0.1,21
29.0,0.552,4.8,3.4,1.6,4.2,9.9,427,0.601,0.248,454,0.4,0.16,0.13,190,10,173,0.138,0.069,7
90.0,0.5329999999999999,3.6,2.9,2.0,4.3,9.3,402,0.7559999999999999,0.294,519,0.57,0.26,0.16,79,-3,55,0.289,0.033,8
25.0,0.36,3.4,2.7,2.2,4.8,8.7,377,0.6509999999999999,0.28600000000000003,561,0.5,0.15,0.16,-137,-4,-138,0.4,0.08,6
38.0,0.605,4.1,3.9,2.3,5.4,9.9,428,0.7090000000000001,0.284,569,0.54,0.28,0.16,235,10,173,0.289,0.105,31
33.0,0.364,2.8,2.3,2.7,5.3,8.6,383,0.677,0.22899999999999998,441,0.54,0.2,0.23,-207,-7,-280,0.242,0.212,8
41.0,0.46299999999999997,3.1,2.3,2.4,5.0,9.1,388,0.662,0.264,465,0.54,0.24,0.22,-143,-1,-81,0.171,0.073,8
46.0,0.326,3.3,3.0,2.2,4.2,9.2,394,0.732,0.29,503,0.38,0.17,0.18,187,11,294,0.217,0.109,13
19.0,0.474,5.4,2.1,1.3,4.7,9.7,401,0.644,0.324,550,0.55,0.21,0.27,72,-8,-110,0.42100000000000004,0.053,1
36.0,0.306,2.2,2.2,3.7,6.0,8.5,374,0.67,0.275,509,0.54,0.25,0.2,-194,-1,-190,0.139,0.139,5
10.0,0.4,2.5,2.6,2.9,4.7,9.0,389,0.715,0.27,502,0.48,0.23,0.25,-315,-8,-427,0.4,0.0,1
63.0,0.47600000000000003,3.3,3.0,2.3,4.7,9.1,390,0.685,0.256,450,0.48,0.22,0.13,55,-1,-190,0.254,0.048,15
21.0,0.23800000000000002,2.1,1.9,2.5,3.4,8.9,367,0.55,0.237,406,0.63,0.24,0.25,-631,-8,-183,0.0,0.28600000000000003,6
15.0,0.6,6.1,5.7,1.9,6.1,8.6,425,0.599,0.26,541,0.35,0.17,0.15,406,6,218,0.267,0.0,10
96.0,0.792,6.9,3.9,1.3,5.2,9.4,421,0.7,0.26,502,0.65,0.22,0.23,189,1,31,0.302,0.083,26
37.0,0.514,3.5,3.2,2.5,5.5,9.5,413,0.675,0.299,586,0.57,0.27,0.19,-248,-7,-283,0.324,0.135,10
39.0,0.41,3.2,2.3,2.0,4.0,9.4,395,0.588,0.255,439,0.64,0.18,0.33,-204,3,165,0.128,0.10300000000000001,5
21.0,0.524,3.3,2.3,1.9,3.8,9.5,396,0.665,0.27899999999999997,440,0.47,0.24,0.13,-185,-2,-115,0.095,0.14300000000000002,0
14.0,0.071,2.2,2.5,2.6,3.3,7.9,348,0.5,0.256,401,0.49,0.15,0.22,-389,-14,-5,0.0,0.14300000000000002,14
24.0,0.292,2.4,2.0,2.6,4.2,9.3,380,0.648,0.287,513,0.52,0.27,0.21,-138,8,-99,0.042,0.16699999999999998,5
62.0,0.355,2.7,2.9,2.7,4.6,9.0,392,0.643,0.265,497,0.56,0.27,0.21,-91,-0,-37,0.258,0.129,14
83.0,0.627,4.2,3.5,2.2,5.7,9.3,415,0.618,0.251,547,0.58,0.24,0.23,371,12,390,0.265,0.084,25
92.0,0.7070000000000001,4.2,3.1,2.0,5.3,9.6,427,0.679,0.26899999999999996,519,0.45,0.23,0.14,280,9,199,0.152,0.087,28
68.0,0.515,4.2,3.1,1.7,3.9,9.4,403,0.6890000000000001,0.26,450,0.58,0.22,0.26,17,-2,-65,0.353,0.044000000000000004,18
46.0,0.435,3.2,3.8,2.6,4.4,9.8,420,0.726,0.311,576,0.65,0.27,0.2,346,15,201,0.304,0.13,20
